"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"885","1 Lincoln St, Boston, MA","1016","100 Buckminster Road, Fisher Hill, Brookline","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1829,1399,2390
"885","1 Lincoln St, Boston, MA","1017","0 Tudor Road, Needham","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2072,1570,2732
"885","1 Lincoln St, Boston, MA","1018","0 Knollwood Drive, Dover","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2912,2398,3535
"885","1 Lincoln St, Boston, MA","1021","100 Walpole Street, Sharon","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2789,2150,3617
"885","1 Lincoln St, Boston, MA","1023","0 Norman Street, Milton","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1906,1388,2616
"885","1 Lincoln St, Boston, MA","1024","300 Adams Street, Milton","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1056,709,1571
"885","1 Lincoln St, Boston, MA","1025","0 Reservoir Drive, Randolph","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2106,1543,2874
"885","1 Lincoln St, Boston, MA","1027","300 Neck Street, North Weymouth, Weymouth","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2279,1849,2808
"885","1 Lincoln St, Boston, MA","1029","200 Pine Street, Norwell","4/7/2017 - 5/21/2017, Weekdays, PM Peak",3042,2432,3803
"885","1 Lincoln St, Boston, MA","1033","Fall River Expressway, West Bridgewater","4/7/2017 - 5/21/2017, Weekdays, PM Peak",3045,2514,3687
"885","1 Lincoln St, Boston, MA","1034","100 Armstrong Road, Plymouth","4/7/2017 - 5/21/2017, Weekdays, PM Peak",3972,3179,4961
"885","1 Lincoln St, Boston, MA","1036","Pilgrims Highway, Plymouth","4/7/2017 - 5/21/2017, Weekdays, PM Peak",4310,3625,5123
"885","1 Lincoln St, Boston, MA","1038","0 Old Rutherford Avenue, Charlestown, Boston","4/7/2017 - 5/21/2017, Weekdays, PM Peak",704,414,1194
"885","1 Lincoln St, Boston, MA","1039","0 Flint Place, South Boston, Boston","4/7/2017 - 5/21/2017, Weekdays, PM Peak",837,603,1161
"885","1 Lincoln St, Boston, MA","1040","900 Massachusetts Avenue, Dorchester, Boston","4/7/2017 - 5/21/2017, Weekdays, PM Peak",536,279,1026
"885","1 Lincoln St, Boston, MA","1041","0 Kendall Street, South End, Boston","4/7/2017 - 5/21/2017, Weekdays, PM Peak",902,619,1313
"885","1 Lincoln St, Boston, MA","1042","0 Townsend Street, Roxbury, Boston","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1178,840,1650
"885","1 Lincoln St, Boston, MA","1043","200 Savin Hill Avenue, Dorchester, Boston","4/7/2017 - 5/21/2017, Weekdays, PM Peak",795,472,1338
"885","1 Lincoln St, Boston, MA","1044","0 Ames Street, Mattapan, Boston","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1961,1501,2560
"885","1 Lincoln St, Boston, MA","1045","0 Brockton Street, Mattapan, Boston","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2328,1776,3050
"885","1 Lincoln St, Boston, MA","1047","0 Ardale Street, Roslindale, Boston","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2275,1839,2814
"885","1 Lincoln St, Boston, MA","1048","Airport Road Terminal C - Departure Level, East Boston, Boston","4/7/2017 - 5/21/2017, Weekdays, PM Peak",869,561,1345
"885","1 Lincoln St, Boston, MA","1054","0 Old Common, Millbury","4/7/2017 - 5/21/2017, Weekdays, PM Peak",3980,3349,4729
"885","1 Lincoln St, Boston, MA","1056","0 Valley Road, Southborough","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2869,2247,3662
"885","1 Lincoln St, Boston, MA","1060","600 Mary Dunn Road, Hyannis, Barnstable","4/7/2017 - 5/21/2017, Weekdays, PM Peak",5277,4702,5921
