"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"885","1 Lincoln St, Boston, MA","889","100 Fisher Avenue, Mission Hill, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1703,1247,2325
"885","1 Lincoln St, Boston, MA","890","0 Jamaica Street, Jamaica Plain, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2103,1623,2724
"885","1 Lincoln St, Boston, MA","891","0 Stedman Street, Jamaica Plain, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1868,1405,2483
"885","1 Lincoln St, Boston, MA","892","200 Chestnut Avenue, Jamaica Plain, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1791,1274,2515
"885","1 Lincoln St, Boston, MA","893","0 Hastings Street, West Roxbury, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2632,2105,3290
"885","1 Lincoln St, Boston, MA","894","0 Wren Street, West Roxbury, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2767,2252,3399
"885","1 Lincoln St, Boston, MA","895","0 Edson Street, Hyde Park, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2601,2115,3197
"885","1 Lincoln St, Boston, MA","896","300 Columbia Street, Wellington-Harrington, Cambridge","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1617,1177,2220
"885","1 Lincoln St, Boston, MA","897","0 Cleveland Street, Hyde Park, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2490,2213,2800
"885","1 Lincoln St, Boston, MA","898","0 Webster Street, Hyde Park, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2140,1678,2727
"885","1 Lincoln St, Boston, MA","899","0 Watts Street, Chelsea","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1254,795,1977
"885","1 Lincoln St, Boston, MA","900","0 Boatswains Way, Chelsea","8/27/2017 - 10/1/2017, Weekdays, PM Peak",937,591,1484
"885","1 Lincoln St, Boston, MA","901","0 Willoughby Street, Chelsea","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1335,906,1966
"885","1 Lincoln St, Boston, MA","902","0 Centre Street, Roxbury, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1208,830,1757
"885","1 Lincoln St, Boston, MA","903","0 Gaston Street, Roxbury, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1531,1092,2145
"885","1 Lincoln St, Boston, MA","904","0 Wolcott Street, Dorchester, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1728,1148,2600
"885","1 Lincoln St, Boston, MA","905","100 Geneva Avenue, Dorchester, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1596,1153,2208
"885","1 Lincoln St, Boston, MA","906","0 Romsey Circle, Dorchester, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",807,416,1562
"885","1 Lincoln St, Boston, MA","907","0 Gene Street, Dorchester, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1298,859,1961
"885","1 Lincoln St, Boston, MA","908","0 Monadnock Street, Dorchester, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1370,949,1976
"885","1 Lincoln St, Boston, MA","909","500 Squire Road, Revere","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1444,944,2207
"885","1 Lincoln St, Boston, MA","911","200 Garfield Avenue, Revere","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1321,916,1903
"885","1 Lincoln St, Boston, MA","912","100 Crest Avenue, Revere","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1470,1128,1914
"885","1 Lincoln St, Boston, MA","913","0 Petrel Street, Winthrop","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1622,1264,2081
"885","1 Lincoln St, Boston, MA","915","Head Island Causeway, South Boston, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",926,577,1484
"885","1 Lincoln St, Boston, MA","916","0 Lee Burbank Highway, Revere","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1191,790,1795
"885","1 Lincoln St, Boston, MA","917","Emerald Necklace, Jamaica Plain, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1521,1084,2133
"885","1 Lincoln St, Boston, MA","927","0 Mill River Drive, Weymouth","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2041,1261,3302
"885","1 Lincoln St, Boston, MA","930","0 Constitution Avenue, Revere","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1235,802,1900
"885","1 Lincoln St, Boston, MA","942","0 Sterling Street, Worcester","8/27/2017 - 10/1/2017, Weekdays, PM Peak",3708,3270,4204
"885","1 Lincoln St, Boston, MA","943","Jefferson Saint Extension, Fall River","8/27/2017 - 10/1/2017, Weekdays, PM Peak",4370,3640,5245
"885","1 Lincoln St, Boston, MA","944","100 Cliff Road, Wellesley Hills, Wellesley","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2016,1458,2786
"885","1 Lincoln St, Boston, MA","949","0 Pleasant Street, Auburn","8/27/2017 - 10/1/2017, Weekdays, PM Peak",4207,3188,5550
"885","1 Lincoln St, Boston, MA","951","0 Montgomery Drive, Millbury","8/27/2017 - 10/1/2017, Weekdays, PM Peak",3833,3001,4894
"885","1 Lincoln St, Boston, MA","952","0 Potter Hill Road, Grafton","8/27/2017 - 10/1/2017, Weekdays, PM Peak",3776,2930,4865
"885","1 Lincoln St, Boston, MA","954","100 West Street, Northborough","8/27/2017 - 10/1/2017, Weekdays, PM Peak",3638,2800,4726
"885","1 Lincoln St, Boston, MA","955","100 Somerset Avenue, Winthrop","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1346,991,1828
"885","1 Lincoln St, Boston, MA","957","0 Bowman Street, Westborough","8/27/2017 - 10/1/2017, Weekdays, PM Peak",3330,2553,4343
"885","1 Lincoln St, Boston, MA","958","0 Brooks Street, Upton-West Upton, Upton","8/27/2017 - 10/1/2017, Weekdays, PM Peak",3470,2640,4559
"885","1 Lincoln St, Boston, MA","959","0 Industrial Road, Milford","8/27/2017 - 10/1/2017, Weekdays, PM Peak",3294,2813,3856
"885","1 Lincoln St, Boston, MA","962","0 Providence Road, North Grafton, Grafton","8/27/2017 - 10/1/2017, Weekdays, PM Peak",3677,2855,4734
"885","1 Lincoln St, Boston, MA","963","0 Packet Landing Way, West Barnstable, Barnstable","8/27/2017 - 10/1/2017, Weekdays, PM Peak",5066,4610,5566
"885","1 Lincoln St, Boston, MA","965","200 River Road, Winthrop","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1499,1018,2205
"885","1 Lincoln St, Boston, MA","966","100 Discovery Hill Road, East Sandwich, Sandwich","8/27/2017 - 10/1/2017, Weekdays, PM Peak",4693,4194,5250
"885","1 Lincoln St, Boston, MA","968","800 School Street, Mansfield","8/27/2017 - 10/1/2017, Weekdays, PM Peak",3155,2235,4452
